Hospital,B15 2TH,B18 7QH,B4 6NH,B71 4HJ,B75 7RR,B9 5SS,B98 7UB,BA1 3NG,BA21 4AT,BB10 2PQ,BB2 3HH,BD20 6TD,BD9 6RJ,BH15 2JB,BH7 7DW,BL4 0JR,BL9 7TD,BN11 2DH,BN21 2UD,BN2 5BE,BR6 8ND,BS10 5NB,BS23 4TQ,BS2 8HW,CA2 7HY,CA28 8JG,CB2 0QQ,CH2 1UL,CH49 5PE,CM1 7ET,CM20 1QX,CO4 5JL,CR7 7YE,CT1 3NG,CT9 4AN,CV10 7DJ,CV2 2DX,CV34 5BW,CW1 4QJ,DA2 8DA,DE13 0RB,DE22 3NE,DH1 5TW,DL3 6HX,DN15 7BH,DN2 5LT,DN33 2BA,DT1 2JY,DY1 2HQ,E11 1NR,E1 1BB,E13 8SL,E9 6SR,EN5 3DJ,EX2 5DW,EX31 4JB,FY3 8NR,GL1 3NN,GU16 7UJ,GU2 7XX,HA1 3UJ,HG2 7SX,HP11 2TT,HP21 8AL,HR1 2ER,HU3 2JZ,HX3 0PW,IG3 8YB,IP33 2QZ,IP4 5PD,KT16 0PZ,KT18 7EG,KT2 7QB,L14 5AB,L35 5DR,L39 2JW,L7 8XP,L8 7SS,L9 7AL,LA14 4LF,LA1 4RP,LE1 5WW,LE3 9QP,LE5 4PW,LN2 5QY,LS1 3EX,LU4 0DZ,M13 0JH,M23 9LT,M6 8HD,M8 5RL,ME16 9QQ,ME7 5NY,MK42 9DJ,MK6 5LD,N18 1QX,N19 5NF,NE1 4LP,NE23 6NZ,NE34 0PL,NE63 9FL,NE7 7DN,NE9 6SX,NG17 4JL,NG5 1PB,NG7 2UH,NN1 5BD,NN16 8UZ,NR31 6LA,NR4 7UY,NW1 2BU,NW3 2QG,OL1 2JH,OL6 9RW,OX16 9AL,OX3 9DU,PE21 9QS,PE29 6NT,PE30 4ET,PE3 9GZ,PL6 8DH,PO19 6SE,PO30 5TG,PO6 3LY,PR2 9HT,PR8 6PN,RG1 5AN,RG24 9NA,RH1 5RH,RH16 4EX,RM7 0AG,S10 2JF,S44 5BL,S60 2UD,S75 2EP,S81 0BD,SE13 6LH,SE1 7EH,SE18 4QH,SE5 9RW,SG1 4AB,SK10 3BL,SK2 7JE,SL2 4HL,SM5 1AA,SN3 6BB,SO16 6YD,SO22 5DG,SP2 8BJ,SR4 7TP,SS0 0RY,SS16 5NL,ST16 3SA,ST4 6QG,SW10 9NH,SW17 0QT,SW3 6NP,SW6 6SX,SY3 8XQ,TA1 5DA,TF1 6TF,TN24 0LZ,TN2 4QJ,TN37 7RD,TQ2 7AA,TR1 3LQ,TS19 8PE,TS4 3BW,TW7 6AF,UB1 3HW,UB8 3NN,W12 0HS,W2 1NY,WA5 1QG,WC1N 3JH,WD18 0HB,WF13 4HS,WF1 4DG,WF8 1PL,WN1 2NN,WR5 1DD,WS2 9PS,WV10 0QP,YO12 6QL,YO31 8HE
BB2 3HH,113.2261222,111.4611765,113.2903047,106.9052448,113.7774035,115.060317,129.9983074,206.1308514,249.8982255,14.4038712,0,28.14056773,36.24397946,283.0611117,275.7089215,26.72959597,17.21575564,293.7385565,304.1170357,286.7803422,273.8149774,191.0564623,212.6991142,194.8739937,102.9355729,126.2627193,210.5183374,62.73517036,51.04773985,247.2602405,237.8866964,266.0090318,262.2638937,293.911109,307.9021616,132.7275316,133.9938791,144.6633828,60.0542654,251.1843016,100.8470426,103.6791219,113.9661525,92.92857677,102.2476933,82.34071273,128.4648721,276.6711509,111.9992267,230.8708397,245.8353338,244.7302905,243.5503557,216.892504,265.3250661,285.4140513,33.09613695,160.6946237,241.3352196,245.2563559,227.7501247,52.00545291,206.3247181,193.3591845,164.234888,109.0314425,43.49339058,243.629589,235.9203522,261.7598068,231.9060009,245.5176397,240.9709145,45.2168635,37.92880907,33.2048604,42.17148298,50.15685297,40.04623291,97.51836802,39.72541555,135.6458061,129.906686,139.3399137,121.9041016,56.07971527,192.6681027,27.54033837,43.37621638,34.35872911,22.58101334,281.8879323,267.8863047,190.7714949,180.1069054,225.5624,223.1532757,126.8357748,135.3666932,126.9921892,142.8563965,133.1030185,122.4904543,91.91632742,104.5404308,122.1734416,163.7548521,162.9145464,291.4084932,266.1499225,234.2929691,223.4720527,27.12759035,29.32347811,162.100991,186.5865132,159.1201116,189.7655592,189.5854223,183.1427467,307.7696422,282.0660212,283.5548644,266.7980486,18.60818784,30.66149841,227.435871,228.3454454,253.4871026,274.3949665,242.7421259,61.03145643,74.72273181,69.80449548,61.0313068,96.91439878,251.9447386,236.7491783,250.7276361,238.8315225,202.9104326,49.33021757,35.60135054,219.0696258,251.5562955,190.9750695,251.0985355,238.6307306,229.5148806,120.9922676,258.6942895,249.1646461,87.1504188,71.46462327,234.076452,251.7613573,234.1045167,235.4973025,104.5457789,236.9484209,101.7647772,302.611477,278.6049334,311.5446607,284.6097421,362.1185778,102.3551169,99.68093381,230.3333366,226.7452548,221.4917214,229.8461242,232.8924051,36.43832958,235.458283,211.7052713,48.85537967,60.50618705,66.10300277,23.87672556,134.8598132,102.7741002,102.0576674,124.4578089,86.14621692
BD20 6TD,138.4812278,136.7162821,138.5454103,132.1603504,139.032509,140.3154225,155.253413,231.385957,275.1533311,15.46593066,27.29469285,0,11.69582917,308.3162173,300.964027,51.98470155,35.81427567,287.6133424,281.5308113,281.6949439,240.8506349,216.3115679,237.9542198,220.1290993,97.06255586,120.3897023,200.5455424,87.99027594,76.30284543,237.2874456,210.9873846,233.0027426,238.8415952,275.8779102,285.4631231,130.2859523,137.9400052,149.4491008,85.30937098,233.1511028,107.7840532,98.29500601,86.59984,65.56226423,74.82806663,54.92108603,101.0452454,301.9262565,137.2543323,221.3554133,223.6958513,222.1883673,233.7022663,207.0444146,290.5801717,310.6691569,58.23881408,185.9497293,235.2100055,239.1311418,207.6781166,24.63914037,231.5798237,189.4055574,189.4899936,81.61181579,18.20108332,221.0876657,225.9475573,251.7434043,225.7807868,239.3924257,234.8457005,70.47196908,63.18391465,58.45996597,68.22504712,75.41195854,65.30133848,91.62282697,61.09914433,123.0497527,117.3106325,126.7549263,94.48447491,22.17020267,182.8200133,46.27091671,59.10878912,47.35994435,41.17953337,249.8507428,245.4472662,180.9234055,170.258816,215.7143106,213.3051863,99.46946229,108.0003806,99.62587666,115.490084,105.736706,95.12414179,80.54649186,93.17059523,94.3247557,153.9067627,152.9417514,227.3123918,199.9477371,215.8091139,213.6239633,45.72611038,47.92199814,187.3560965,211.8416188,131.7004849,179.7927642,162.1657956,145.2805487,333.0247477,278.9346356,308.8099699,292.0531542,43.86329341,55.91660398,252.6909766,253.600551,247.3618886,266.4119898,220.3030874,58.66366531,74.47354087,58.43465991,44.19686547,69.49477208,229.4474413,218.6803696,228.1857128,220.7627138,187.2771105,67.9287376,54.19987058,217.0102799,245.4310815,216.2301751,276.3536411,263.8858361,254.7668142,93.62595504,240.6610907,239.3165567,112.4055244,96.71972884,221.2451181,245.6361433,221.2731828,229.3720885,129.8008844,262.2035264,127.0198828,267.7561441,257.4767209,286.0106086,310.0925709,387.3736834,74.98880438,72.31462127,223.9724672,220.7924152,215.2759574,217.0147903,215.8247428,61.69343516,217.2166207,201.8571819,21.97844493,33.08656035,38.68337607,49.13183113,160.1149188,128.0292058,127.312773,88.1401586,46.11988116
BD9 6RJ,132.1831895,129.4889521,128.1010221,123.1112796,114.8574582,125.8407565,142.3129138,222.3368862,266.1042603,26.6815904,38.51035259,11.68756029,0,281.2649112,273.912721,44.54685674,34.42584714,275.0915641,269.0090329,268.3045511,232.7346962,207.2624971,228.905149,211.0800285,107.8249759,131.2410014,188.0237641,78.94120516,88.13005258,201.732173,194.0597666,216.0751247,226.3198168,258.9502922,273.590735,117.764174,125.4182268,136.9273224,76.2603002,216.2234848,95.26227481,85.77322766,88.44067261,67.40309685,62.30628827,42.39930768,88.52346703,292.8771857,128.2052615,208.8336349,211.1740729,214.0724286,208.4866541,190.7894348,281.5311009,301.6200861,69.56690226,176.9006585,222.6882272,226.6093635,195.1563383,20.71211665,204.5285176,176.8837791,180.4409228,69.09003744,9.791372141,208.5658874,213.4257789,216.2317393,213.2590085,226.8706474,222.3239221,65.70374928,60.89705106,69.5539132,68.21175715,68.41422672,70.44490652,91.47886699,72.31480407,110.5279743,104.7951029,114.2331479,81.96269656,11.45135872,170.2982349,43.29798771,50.37791834,43.8060009,37.65660068,237.3289644,232.9254879,168.4016272,157.7370377,207.5875174,200.7436721,101.3102949,109.8654311,101.5017361,117.3551344,107.6017565,96.9649744,68.02471351,80.64881688,81.80297735,141.3849844,140.4199731,214.7906134,187.4259587,203.2873356,201.2664361,31.92676599,33.59063152,160.3047905,184.7903127,119.1787066,167.2709859,149.6440172,132.7587703,323.975677,266.4128572,281.7586639,265.0018481,55.07895315,76.34862944,225.6396705,226.5492449,234.8401102,255.7479741,212.1871487,46.14188696,61.56645378,45.91288156,31.67508712,56.97299373,221.3315026,206.1585913,215.6639345,218.228213,174.7553321,59.19786682,45.4689998,204.4885015,232.9093031,207.1811043,249.302335,236.8345301,254.636532,96.15541039,223.7334727,214.2038294,103.3564536,87.67065806,208.7233398,233.1143649,208.7899671,216.8503101,120.7518137,253.1544557,117.970812,255.2343658,240.5491029,273.4888302,301.0435001,378.3246126,71.95124229,69.27705919,211.6863442,208.0077125,202.754179,204.4930119,203.3029644,54.71983626,204.6372621,189.3354035,10.86004512,20.564782,26.16159772,52.33365445,151.065848,118.980135,118.2637022,84.50105419,46.20481187
BH15 2JB,164.4308796,174.4517362,173.0638063,178.9850243,172.3511463,167.559031,162.2318738,63.09122649,44.53638001,291.8687529,282.1984576,303.2526319,275.2590147,0,10.67110586,267.594725,270.3679995,89.2568,120.2220434,101.5801037,132.6107151,81.94579544,91.33605498,71.60639173,365.4296307,388.7567771,158.7664019,250.4596779,274.6191786,162.1293371,145.718844,186.0591097,121.0596314,171.1774323,185.1684849,162.9168537,157.6143647,142.7930937,228.8556844,135.9783898,191.6061599,199.9928309,340.8878394,319.8502636,264.1693707,242.5744454,260.7772987,24.8326553,180.0933046,128.9980044,114.8182931,152.5624381,116.8539893,124.7246515,78.70518725,113.7047093,295.5797163,125.7507126,76.93746096,79.48972098,105.931167,280.8720978,99.84184579,123.8585602,155.8808489,284.1295672,291.0193908,151.4617366,200.0544701,204.8433189,90.70173858,104.3133774,99.68615199,264.1384003,259.3304486,267.9799808,266.6464082,266.8488777,268.8795575,360.0124259,298.3380966,171.9907583,174.4745872,175.6891752,228.1361583,265.6692797,126.9162365,255.0870539,249.9445624,261.3435391,266.8410618,140.68367,146.8346699,148.2981262,144.4159931,123.6895648,121.2804405,353.7574617,362.3125979,353.9489029,369.8023012,360.0489232,349.4121412,212.6424259,202.2474392,198.0688171,142.0793096,156.4218074,255.5426111,230.2840404,111.9408195,118.9317108,266.3079491,262.912118,125.017998,99.15840124,222.2262344,168.9790217,207.9390318,188.4492402,121.1239583,68.76498146,37.17744615,53.4970089,281.1022457,274.7746971,79.35999277,64.65805952,112.2828403,107.1140843,150.5742734,232.665365,219.5617218,231.2512954,245.8777996,230.4312266,141.9860411,111.6951073,141.4127268,113.8672245,134.9075501,236.1901807,256.6784249,100.3869871,110.3520332,91.2944071,35.03424689,44.16128919,30.62790542,348.6025772,161.4734879,150.6711152,198.9692857,213.9752647,108.7796683,110.557095,109.0797665,108.2880277,219.0934348,70.11282175,205.0521353,161.4072148,137.4006711,140.4418723,97.96405822,175.472894,324.3984091,321.724226,99.40284055,101.9842731,98.22412081,107.0161414,110.5402555,253.1544873,113.0744219,111.0257712,260.1620418,256.5517295,253.8891307,260.7172844,148.6778073,180.0198623,184.6293165,309.4890827,282.4216533
BH7 7DW,157.569438,167.5902946,166.2023647,172.1235827,165.4897047,160.6975894,155.3704322,67.32884792,53.42275216,285.0073114,275.337016,296.3911903,268.3975731,8.00622172,0,260.7332834,263.5065579,82.49352325,113.3606018,94.71866209,125.7492735,123.0506672,88.39634782,75.84401316,358.5681891,381.8953355,151.9049603,243.7008813,267.757737,155.2678955,138.8574024,179.1976681,114.1981898,164.3159907,178.9564335,156.0554121,150.7529231,135.9316521,221.9942428,129.1169482,184.7447183,193.1313894,334.0263978,312.988822,257.3079291,235.7054822,253.9158571,33.71902745,173.231863,122.1365628,107.9669707,145.7009965,109.9925477,117.86321,87.5915594,122.5910815,288.7182747,118.889271,70.07601937,72.62827939,99.06972541,274.0106562,92.98040419,116.9971186,149.0194073,277.2681256,284.1579492,144.600295,193.1930285,197.9818773,83.84029699,97.45193586,92.8247104,257.2769587,252.4702605,261.1185392,259.7849666,259.9874361,262.0181159,353.1509843,295.3580318,165.1293167,167.6131456,168.8234243,221.2747167,258.8078381,120.0547949,248.2256123,243.0831208,254.4820975,259.9796202,133.8222284,139.9732284,141.4366847,137.5545515,116.8281232,114.4189989,346.8960201,355.4511563,347.0874613,362.9408596,353.1874816,342.5506996,205.7809843,195.3859976,191.2073755,135.2178681,149.5603658,248.6811695,223.4225988,105.0793779,112.2345204,259.4465075,256.0506764,118.1565564,92.26093638,215.3647929,162.1175801,201.0775902,181.5877986,130.0103305,61.90353986,29.70739172,46.63556731,274.2408041,267.9132555,72.49855117,57.79661793,105.4213987,100.2526427,143.7128318,225.8039234,212.7002802,224.3898538,239.016358,223.569785,135.1245995,104.6817037,134.5512852,107.0057829,128.0461085,229.3287391,249.8169833,93.52554546,103.4905916,84.43296551,28.84601234,37.2998476,23.76646383,341.7411356,154.6120463,143.8096736,192.1078441,206.8598898,101.9182267,103.6956534,102.2568876,101.4265861,212.2319932,79.76005017,198.1906937,154.5457732,130.5392295,133.5804307,106.8504304,184.3592661,317.5369675,314.8627844,92.54139896,95.12283154,91.36267922,100.1801956,103.6788139,246.2930457,106.2129803,104.1643296,253.3006002,249.6902879,247.0276891,253.8558428,141.8163657,173.1584208,177.7678749,302.6276411,275.5602117
BL4 0JR,96.41611453,94.6511688,96.48029704,90.09523713,96.96739576,98.43443336,113.1882997,189.3208438,233.0882178,35.62295332,26.47346156,47.00683231,43.39354787,266.251104,258.8989138,0,14.12219987,276.9285488,287.307028,271.0101502,257.0049697,174.2464546,195.8891065,178.063986,110.9741236,134.3901492,193.7083297,45.92516267,55.11401009,237.1771462,221.0766887,249.1990241,245.453886,277.1011013,291.0770632,115.9175239,117.1838714,127.8533751,43.24425771,234.3742939,84.03703486,86.86911424,135.8926035,114.8550278,93.52789389,73.62091329,119.7450726,259.8611432,95.18921902,214.060832,229.4277669,227.9202828,226.7403481,200.0824963,248.5150585,268.6040436,41.02225926,143.884616,224.5252119,228.4463482,210.940117,63.51372738,189.5147104,176.5491768,147.4248803,100.3116431,34.77359114,226.8195813,219.1103445,244.9497991,215.0959932,228.707632,224.1609068,32.68770679,27.8797551,36.53787072,35.19571466,35.39818423,37.42886403,105.5569188,47.7639663,118.8357984,113.0966783,122.529906,113.1843022,47.35991582,175.858095,15.60692456,19.80744568,10.78995841,13.87268483,265.0779246,251.076297,173.9614872,163.2968977,208.7523924,206.343268,148.7622258,157.317362,148.9536671,164.8070654,155.0536874,144.4169053,83.20799891,109.5420559,105.3634339,146.9448444,146.1045387,274.5984855,249.3399148,217.4829614,206.662045,18.4077909,20.61514959,145.2909833,169.7765055,150.4003122,172.9555515,180.8656229,166.332739,290.9596345,265.2560135,266.7448567,249.988041,26.64673859,29.88167529,210.6258633,211.5354377,236.6770949,257.5849588,225.9321182,52.32312792,66.0144033,61.09616696,52.31150736,88.19459934,235.0803927,219.9391706,233.9176284,222.0215148,186.1004249,31.53760618,23.2700453,202.2596181,234.7462878,174.1650618,234.2885278,221.8207229,212.7017009,143.6073413,241.8842818,232.3546385,70.34041111,54.65461557,217.2664443,234.9513496,217.3330717,218.6872948,87.73577117,220.1384132,84.95476954,285.8014693,261.7949257,294.734653,267.7997344,345.3085701,119.4031732,116.7289901,213.5233289,209.9352471,204.6817137,213.0361165,216.0823974,21.70379377,218.6165638,194.8952636,40.13558023,51.78638761,57.38320333,11.97079663,118.0498055,85.96409252,85.2476597,115.7380095,77.42641748
BL9 7TD,100.7413401,98.97639434,100.8055226,94.42046266,101.2926213,102.5755348,117.5135252,193.2100577,237.4134433,24.81026783,18.08471973,36.19414682,33.94844468,270.5763296,263.2241393,9.378096224,0,281.2537743,291.6322536,275.3353757,250.105359,178.5716802,200.214332,182.3892116,117.3926913,140.7198377,198.0335552,50.2503882,59.43923562,234.7754583,225.4019142,253.5242497,249.7791115,281.4263269,294.7178472,120.2427494,121.5090969,132.1786006,47.56948324,238.6995194,88.36226039,91.19433977,126.4475003,105.4099246,84.0827907,64.1758101,110.2999695,264.1863687,99.51444455,218.3860575,233.7529924,232.2455084,231.0655736,204.4077218,252.840284,272.9292691,47.55325534,148.2098415,228.8504374,232.7715737,215.2653426,55.03787282,193.8399359,180.8744024,151.7501059,90.86653987,25.32848795,229.9699531,223.4355701,249.2750247,219.4212187,233.0328576,228.4861323,37.01293232,32.2062341,40.86309625,39.52094019,39.72340976,41.75408956,111.9754864,50.30115715,123.1610239,117.4219038,126.8551316,103.739199,37.91481264,180.1833205,13.86892395,26.86402871,15.11518394,8.934772963,269.4031501,255.4015225,178.2867127,167.6221233,213.0776179,210.6684936,139.3171226,147.8722589,139.5085639,155.3619622,145.6085842,134.9718021,79.21603056,91.84013393,92.9942944,151.27007,150.4297642,236.6678004,209.2024611,221.8081869,211.1515217,8.96279938,15.67723773,149.6162088,174.101731,140.955209,177.280777,171.4205197,154.5352728,295.28486,269.581239,271.0700822,254.3132665,33.06530623,47.65781248,214.9510889,215.8606632,241.0023204,261.9101843,230.2573437,47.38521605,61.07649144,57.10419861,42.86640417,78.74949615,239.5045824,224.2643961,238.2428539,226.3467403,190.4256505,35.68397719,21.95511017,206.5848436,239.0715133,178.4902874,238.6137534,226.1459484,217.0269265,134.1622381,245.5099751,236.679864,74.66563664,58.97984111,221.5916699,239.2765751,221.6197346,223.0125203,92.0609967,224.4636387,89.27999508,290.1266949,266.1201513,299.0287949,272.1249599,349.6337957,109.95807,107.2838869,217.8485544,214.2604727,209.0069392,217.3613421,220.4076229,26.0290193,222.9735008,199.2204891,30.58334405,42.34128443,47.93810015,23.64283749,122.375031,90.28931806,89.57288524,106.2929063,67.9813143
BN11 2DH,163.1260838,173.1469405,171.7590105,177.6802285,171.0463505,166.2542353,160.9270781,146.7627607,126.7756656,290.5639572,280.8936618,275.5659004,262.6467668,89.14571501,81.79352475,266.2899292,269.0632037,0,33.21287258,11.65937517,63.43209595,149.4371378,174.654725,150.8359539,364.124835,387.4519814,124.8316938,249.2575271,273.3143829,95.38127471,94.85659861,119.3110473,52.17269009,101.9988132,116.639256,161.6120579,156.3095689,141.4882979,227.5508887,66.79977069,190.3013641,198.6880352,328.2755916,307.2380158,251.5571229,229.954676,241.4665113,107.0719409,178.7885088,87.34807634,78.61081089,82.1114318,78.97939888,90.86318737,160.9444729,196.2496202,294.285399,145.2757416,49.38876908,36.52993172,72.06970282,268.25985,78.16805398,89.99709602,175.4058779,271.5173194,254.4713575,84.17845634,149.1922248,138.0952565,51.93520238,42.00626078,48.17875321,262.8336045,258.0256528,266.6751851,265.3416124,265.544082,267.5747618,347.8012501,300.9146776,159.3785105,161.8623394,163.0726181,215.5239104,253.0570319,93.05477227,253.7822581,248.6397666,260.0387433,265.536266,71.50505087,77.65605081,114.4366621,110.5545289,90.5077984,87.37924044,341.1452138,349.7003501,341.3366551,357.1900534,347.4366754,336.7998933,200.0301781,189.6351913,185.4565693,125.9975194,140.3400171,187.1768574,179.4217951,78.07935533,85.07024666,265.0031534,261.6073222,123.7132022,102.0534977,197.4108464,135.1175575,174.4506965,163.6338522,203.3632439,20.42557552,52.82317148,37.05766802,279.7974499,273.4699013,75.53784289,61.859643,40.2752002,21.79694242,81.16563169,220.0531172,206.9494739,218.6390476,233.2655517,217.8189787,72.80742193,59.27498527,72.23410765,58.7635173,101.0460859,234.8853849,255.3736292,66.52552288,55.05059798,110.8194361,57.22894464,63.68631821,76.78106182,335.9903293,92.29486878,81.49249603,197.6644899,212.4165357,56.97381163,58.27573651,57.35377126,55.21585415,217.788639,147.7766944,203.7473395,92.22859562,47.23499869,53.43270148,180.2033439,257.7121796,311.7861612,309.1119781,65.62714978,68.12280895,64.36265663,73.15467724,76.67879132,251.8496915,61.27372587,77.16430705,247.4707478,243.9394817,241.7302822,259.4124886,168.2028363,178.7150666,183.3245207,296.8768349,269.8094055
BN21 2UD,185.5035505,195.5244072,194.1364772,200.0576952,193.4238172,188.631702,183.3045448,171.6710482,180.6238617,312.9414239,303.2711285,285.1735692,272.2544356,120.0189107,112.6667204,288.6673959,291.4406704,33.05004149,0,23.49692942,54.33209947,174.3454253,199.5630125,175.7442414,386.5023017,408.640398,115.7316973,271.6349938,295.6918496,86.28127822,85.75660212,110.2110508,62.89344762,71.16302582,89.25715085,183.9895246,178.6870356,163.8657646,249.9283554,57.6997742,212.6788308,221.0655019,332.3505182,311.3129424,239.4988607,252.3321426,232.3665148,137.9451366,201.1659755,78.24807985,69.5108144,73.01143531,69.87940239,96.1024272,191.8176686,253.1360648,316.5504373,170.1840291,87.92445703,77.98544867,94.19735087,290.4963216,100.5455207,112.3745627,200.3141655,258.0759777,277.298455,75.07845986,140.0922283,128.9952601,74.31266907,65.26759201,70.73958955,285.2110712,280.4031195,289.0526518,287.7190791,287.9215487,289.9522285,381.0850968,323.2921443,181.7559771,184.2398061,185.4500848,206.4312338,262.689095,115.432239,276.1597248,271.0172333,282.41621,287.9137327,44.42284256,57.1663613,136.8141288,132.9319956,81.40780192,74.84869049,345.2201405,353.7752767,345.4115817,361.26498,351.511602,340.87482,222.4076448,212.012658,207.834036,148.374986,162.7174838,177.3852727,170.3217986,73.91705304,107.6119645,287.3806201,283.9847889,146.0906689,124.4309644,188.3108499,133.8642445,165.3507,154.5338557,234.2364396,51.29877121,83.69636718,67.93086372,302.1749166,295.847368,97.91530958,104.2095711,50.99595772,27.23625434,72.06563521,242.4305839,229.3269406,241.0165143,255.6430184,240.1964454,63.70742545,69.105993,63.13411117,69.89034328,123.4235526,257.2628516,277.7510959,88.90298957,65.77135551,135.7277236,87.84287131,94.55951391,107.6542575,340.0652559,83.19487229,72.39249955,220.0419566,234.7940024,79.46517812,69.00318616,79.73777744,77.7108201,240.1661057,204.663139,226.1248062,51.53736171,31.19593959,20.57482011,211.0765395,288.5853753,315.8610878,313.1869047,88.00461647,90.50027564,86.74012332,95.53214393,99.05625801,274.2271582,72.65155019,99.4551849,269.8482145,256.9502941,263.6543496,281.7899553,198.2622738,201.0925333,205.7019874,302.5799788,273.8843321
BN2 5BE,168.0276185,178.0484751,176.6605452,182.5817631,175.9724349,171.1557699,165.8286127,154.1951162,137.5314972,295.4654918,285.7951965,280.4674351,267.5483015,99.90154661,92.54935635,271.1914638,273.9647384,13.21155175,23.31233739,0,56.67692144,156.8694933,182.0870805,158.2683094,369.0263696,391.1644659,118.0765193,254.1590618,278.2159175,88.6261002,88.1014241,112.5558728,45.41751558,95.2436387,109.2346912,166.5135925,161.2111036,146.3898326,232.4524233,60.04459618,195.2028987,203.5895698,333.1771262,312.1395504,256.4586576,234.8562106,234.7113368,117.8277725,183.6900435,80.59290183,71.85563638,75.35625729,72.22422437,95.76472202,171.7003045,235.6601328,299.1869337,152.7080971,70.448525,60.50951663,76.97123748,273.1613846,83.06958863,94.89863068,182.8382334,276.4188541,259.3728921,77.42328183,142.4370503,131.340082,56.83673704,47.79165998,53.26365751,267.7351392,262.9271875,271.5767197,270.2431471,270.4456166,272.4762964,363.6091647,301.9348355,164.2800451,166.7638741,167.9741527,220.4254451,257.9585665,97.95630693,258.6837928,253.5413013,264.940278,270.4378007,64.74987636,70.9008763,119.3381967,115.4560636,83.75262389,77.19351247,346.0467485,354.6018847,346.2381897,362.091588,352.3382101,341.701428,204.9317127,194.536726,190.3581039,130.899054,145.2415517,180.081399,172.6666205,82.98088998,90.13603244,269.904688,266.5088569,128.6147369,106.9550324,190.6556719,136.2090665,167.6955219,156.8786777,214.1190755,31.18140711,63.57900308,47.81349962,284.6989846,278.3714359,80.43937755,86.73363902,33.52002569,15.04176791,74.41045718,224.9546519,211.8510086,223.5405822,238.1670864,222.7205134,66.05224742,53.7123721,65.47893314,52.41441125,105.9476206,239.7869196,260.2751638,71.42705753,48.29542347,118.2517916,67.98477624,74.44214981,87.53689341,340.891864,85.53969427,74.73732152,202.5660246,217.3180703,61.98924608,51.520562,62.37280518,60.23488807,222.6901737,187.187207,208.6488742,85.47342111,37.33446351,39.66981433,190.9591754,268.4680112,316.6876959,314.0135128,70.52868443,73.02434361,69.26419129,78.0562119,81.58032598,256.7512262,55.7111127,82.06584171,252.4513287,248.8410164,246.1784176,264.3140233,180.7863417,183.6166012,188.2260553,301.7783696,274.7109402
